u	du_dxi1	du_dxi2	d2u_dxi1xi2	du_dxi3	d2u_dxi2dxi3	d2u_dxi1dxi3	d3u_dxi	Coord	Node	Element
3.422235	0.417592	0.719418	-0.287575	0.184600	-0.305617	0.779933	-0.406709	3	1	84
-2.649461	-0.634066	0.106013	0.308926	0.210201	-0.370502	0.343407	-2.332774	1	2	84
-0.723668	0.172921	-0.144926	0.565651	0.123232	-0.107768	1.372082	-4.485280	2	2	84
3.849792	0.430055	0.528333	0.223239	0.265967	-0.529655	-0.381757	-1.491232	3	2	84
-2.050900	-0.365648	0.153640	0.513370	0.207952	-0.011316	0.029746	-2.266982	1	3	84
-1.434567	0.670465	-0.258244	0.433746	0.076149	0.134473	-0.248566	-1.685391	2	3	84
4.141653	0.188791	0.719418	-0.213396	-0.020582	-0.222420	0.386841	-0.241309	3	3	84
-2.543448	-0.668808	0.106013	-0.576979	0.145127	0.015844	-0.210725	-2.461723	1	4	84
-0.868594	0.298769	-0.144926	-0.533837	0.171652	0.174160	0.283843	-1.669113	2	4	84
4.378124	0.371993	0.528333	-0.131601	0.051069	-0.388266	-0.552919	-1.482326	3	4	84
-1.878376	-0.211766	-0.110736	-0.183743	0.326165	-0.228215	-0.018619	0.089595	1	5	84
-1.214133	0.823428	-0.261784	0.037588	-0.037809	-0.531481	0.497751	1.871839	2	5	84
3.606835	0.529298	0.469608	-0.276354	0.184600	-0.143582	-0.129463	-0.661372	3	5	84
-2.439260	-0.828957	-0.247540	0.019800	0.210201	-0.834672	-0.267786	-2.022167	1	6	84
-0.600437	0.282336	-0.306825	-0.087768	0.123232	-0.525469	-0.411709	-2.601278	2	6	84
4.115759	0.496957	0.152354	-0.170302	0.265967	-0.265670	0.639661	1.079024	3	6	84
-1.842949	-0.343344	0.112570	-0.120399	0.207951	-0.085318	-0.085234	-1.252601	1	7	84
-1.358418	0.812753	-0.090437	-0.039045	0.076149	0.159468	0.164321	-1.679557	2	7	84
4.121071	0.263982	0.513005	-0.225979	-0.020582	-0.198204	-0.016266	-0.592896	3	7	84
-2.398321	-0.807093	0.164921	-0.040462	0.145127	-0.380083	-0.087477	-2.720635	1	8	84
-0.696942	0.304616	0.040128	0.119031	0.171652	-0.244448	-0.015057	-0.612466	2	8	84
4.429194	0.434814	0.276064	-0.145000	0.051069	-1.099546	0.181998	-6.472728	3	8	84
-2.649461	-0.919581	0.106013	0.052476	0.210201	-0.370502	0.088148	0.775918	1	1	85
-0.723668	0.094472	-0.144926	-0.785046	0.123232	-0.107768	-0.952286	5.505975	2	1	85
3.849792	0.657992	0.528333	-0.403429	0.265967	-0.529655	0.110411	0.123442	3	1	85
-3.624605	-1.064424	0.432568	0.209643	0.037921	-0.141190	0.180942	2.323501	1	2	85
-0.788127	-0.007538	-0.318030	-0.949083	0.051238	-0.029337	-0.896999	6.514780	2	2	85
4.408712	0.393852	0.408325	-0.055372	0.228727	-0.759580	0.022455	1.292739	3	2	85
-2.543448	-0.713360	0.106013	0.152491	0.145127	0.015844	0.331171	-0.447517	1	3	85
-0.868594	0.112629	-0.144926	0.532489	0.171652	0.174160	-0.995657	-0.709385	2	3	85
4.378124	0.434510	0.528333	-0.190439	0.051069	-0.388266	0.097471	2.732866	3	3	85
-3.192037	-0.513699	0.432568	0.671831	-0.099917	-0.767958	-0.599491	-4.849520	1	4	85
-1.106157	-0.544068	-0.318030	-0.960372	0.134605	0.425913	0.496003	2.419531	2	4	85
4.817037	0.378826	0.408325	-0.415140	0.119793	0.098401	-0.569063	0.942715	3	4	85
-2.439260	-1.100760	-0.247540	0.483926	0.210201	-0.834672	-0.389092	1.287880	1	5	85
-0.600437	0.221544	-0.306825	-0.217481	0.123232	-0.525469	0.468152	3.779355	2	5	85
4.115759	0.628504	0.152354	-0.451441	0.265967	-0.265670	-0.285576	-2.413069	3	5	85
-3.586684	-1.118024	0.408395	0.046895	0.037921	0.563250	0.171691	0.393699	1	6	85
-0.736889	-0.448750	-0.371782	0.230428	0.051238	-0.378654	-1.037748	0.913805	2	6	85
4.637439	0.428283	-0.096373	-0.368262	0.228727	-1.447038	0.252232	-3.347500	3	6	85
-2.398321	-0.942920	0.164921	-0.236778	0.145127	-0.380083	-0.647118	1.231468	1	7	85
-0.696942	0.132923	0.040128	0.091895	0.171652	-0.244448	0.143006	1.379207	2	7	85
4.429194	0.524932	0.276064	0.047411	0.051069	-1.099546	-0.079667	4.691554	3	7	85
-3.291953	-0.747658	0.074602	-0.211250	-0.099917	-1.304567	-0.438930	-8.382634	1	8	85
-0.971552	-0.657184	-0.042469	-0.051608	0.134605	0.358903	0.091645	3.755537	2	8	85
4.936830	0.439635	0.523885	0.550979	0.119793	0.057095	0.140485	0.193662	3	8	85
-5.967652	0.612574	1.205382	-0.164605	-0.439093	0.089026	0.315930	0.344514	1	1	86
-2.794390	-0.434357	-0.821490	0.101968	-0.621854	0.048063	-0.195654	0.407161	2	1	86
2.255199	-0.929365	0.787532	0.185195	0.041061	-0.210324	0.228727	0.748731	3	1	86
-5.158230	0.958429	0.993497	-0.188515	-0.214942	-0.070424	0.096886	-0.537221	1	2	86
-2.987331	0.099395	-0.823429	-0.037476	-0.675164	0.179990	0.110847	-0.309850	2	2	86
1.416782	-0.713995	0.936719	0.145304	-0.239314	0.190431	-0.365527	-0.493687	3	2	86
-4.575778	0.387018	1.509319	-0.284596	-0.280803	0.300427	0.255261	-0.521607	1	3	86
-3.307736	-0.210515	-0.247823	0.318643	-0.591143	0.158698	0.001329	-0.065356	2	3	86
2.959499	-0.545572	0.617369	0.523882	0.115617	0.226194	0.022375	-1.188708	3	3	86
-4.082070	0.603014	1.110555	-0.488864	-0.173670	0.453898	-0.009434	0.121169	1	4	86
-3.429749	0.092285	-0.115863	0.015635	-0.543942	0.202967	0.099696	1.155323	2	4	86
2.477812	-0.383143	1.123185	0.468484	-0.096991	0.172185	-0.508852	1.083424	3	4	86
-6.406745	0.786989	1.369039	-0.234906	-0.439093	0.244840	0.102259	0.048192	1	5	86
-3.416244	-0.561415	-0.819687	0.180081	-0.621854	-0.040784	-0.062816	-0.054866	2	5	86
2.296260	-1.223096	0.867865	0.301612	0.041061	0.232347	-0.565111	0.589040	3	5	86
-5.373172	1.224737	1.046954	-0.325828	-0.214942	0.165331	0.328467	-0.193081	1	6	86
-3.662495	0.143557	-0.738413	-0.010722	-0.675164	0.004483	0.004741	-0.067082	2	6	86
1.177468	-0.966743	1.106610	0.220665	-0.239314	0.252035	-0.213925	-0.159381	3	6	86
-4.856581	0.500279	1.666345	-0.338663	-0.280803	0.033283	0.034331	-0.264537	1	7	86
-3.898879	-0.248179	-0.182295	0.412484	-0.591143	0.002369	-0.058437	0.124205	2	7	86
3.075116	-0.738094	0.681325	0.620803	0.115617	-0.028265	-0.377783	0.144254	3	7	86
-4.255740	0.722803	1.138743	-0.645015	-0.173670	-0.209829	0.180786	-0.002144	1	8	86
-3.973690	0.166628	0.070333	0.041740	-0.543942	0.162804	0.049088	0.431630	2	8	86
2.380821	-0.578155	1.238428	0.508261	-0.096991	-0.007557	-0.019239	1.065997	3	8	86
-6.840858	0.678311	0.659884	-0.022959	-0.642855	0.278160	-0.078887	0.291791	1	1	87
-1.791626	-0.400224	-1.155906	-0.068341	-0.564495	-0.166242	-0.000770	-0.432724	2	1	87
1.491325	-0.926794	0.773831	-0.111918	-0.070749	-0.005849	0.020523	0.195948	3	1	87
-5.961214	0.985505	0.660574	0.058485	-0.336225	0.394296	0.478692	-0.438346	1	2	87
-1.907995	0.142768	-1.226152	-0.015161	-0.669519	-0.083106	-0.102319	0.268351	2	2	87
0.691834	-0.678217	0.636811	-0.109062	-0.480133	0.068907	-0.090021	0.638611	3	2	87
-5.967652	0.612574	1.104083	-0.107421	-0.439093	-0.008646	0.315930	-0.318129	1	3	87
-2.794390	-0.434357	-0.791230	0.049126	-0.621854	0.125342	-0.195654	0.145688	2	3	87
2.255199	-0.929365	0.737549	0.168932	0.041061	0.181754	0.228727	-0.934320	3	3	87
-5.158230	0.958429	0.952590	-0.151748	-0.214942	-0.112148	0.096886	0.322684	1	4	87
-2.987331	0.099395	-0.838375	-0.056573	-0.675164	0.233442	0.110847	-0.267928	2	4	87
1.416782	-0.713995	0.876679	0.117946	-0.239314	0.022733	-0.365527	-0.075150	3	4	87
-7.483713	0.896475	0.842228	-0.046620	-0.642855	0.134605	0.321664	-0.499702	1	5	87
-2.356121	-0.576011	-1.248544	-0.023064	-0.564495	-0.060282	-0.200063	0.152160	2	5	87
1.420577	-1.363141	0.899662	0.000342	-0.070749	0.263496	-0.649378	0.235908	3	5	87
-6.297439	1.381762	0.782989	-0.041058	-0.336225	-0.039672	0.354517	-0.327275	1	6	87
-2.577514	0.175592	-1.270654	-0.008609	-0.669519	-0.051177	0.145837	-0.332788	2	6	87
0.211701	-1.025066	0.866419	-0.042805	-0.480133	0.341334	-0.521901	0.839787	3	6	87
-6.406745	0.786989	1.306799	-0.147391	-0.439093	0.261052	0.102259	-0.751251	1	7	87
-3.416244	-0.561415	-0.820595	0.105700	-0.621854	-0.083653	-0.062816	0.491805	2	7	87
2.296260	-1.223096	0.842153	0.315090	0.041061	0.052135	-0.565111	-0.538009	3	7	87
-5.373172	1.224737	1.065595	-0.302082	-0.214942	0.168253	0.328467	0.602485	1	8	87
-3.662495	0.143557	-0.802724	-0.032385	-0.675164	-0.018796	0.004741	-0.553297	2	8	87
1.177468	-0.966743	1.110567	0.218182	-0.239314	0.285857	-0.213925	0.889896	3	8	87
-7.300869	0.645218	0.326420	0.091283	-0.712878	0.174888	-0.244968	0.224114	1	1	88
-0.619203	-0.319756	-1.221504	-0.071436	-0.512811	-0.162492	0.130913	-0.165783	2	1	88
0.761792	-0.813204	0.724738	-0.124625	-0.146973	0.003913	-0.176436	-0.131272	3	1	88
-6.484756	0.885949	0.449391	0.144720	-0.403406	0.256759	0.517250	-0.323377	1	2	88
-0.670184	0.140887	-1.265014	0.019016	-0.639420	-0.037261	-0.148842	0.043357	2	2	88
0.083407	-0.577095	0.612979	-0.091791	-0.622851	0.007076	-0.097907	0.335802	3	2	88
-6.840858	0.678311	0.621615	-0.011827	-0.642855	-0.049364	-0.078887	0.003787	1	3	88
-1.791626	-0.400224	-1.097514	-0.077319	-0.564495	0.115160	-0.000770	0.091494	2	3	88
1.491325	-0.926794	0.734967	-0.076519	-0.070749	0.112385	0.020523	0.273982	3	3	88
-5.961214	0.985505	0.629210	0.049487	-0.336225	-0.207838	0.478692	0.274926	1	4	88
-1.907995	0.142768	-1.177849	-0.013771	-0.669519	0.040000	-0.102319	-0.045876	2	4	88
0.691834	-0.678217	0.632811	-0.090843	-0.480133	0.268457	-0.090021	-0.478612	3	4	88
-8.013748	0.855137	0.349212	0.104945	-0.712878	-0.086491	0.419124	-0.155363	1	5	88
-1.132014	-0.541555	-1.306072	-0.050276	-0.512811	-0.019372	-0.412514	0.213486	2	5	88
0.614819	-1.297029	0.782567	-0.117771	-0.146973	0.063420	-0.527725	-0.034198	3	5	88
-6.888162	1.324349	0.492351	0.138535	-0.403406	-0.137187	0.433032	-0.277570	1	6	88
-1.309605	0.169323	-1.339859	0.030573	-0.639420	-0.081592	0.166054	-0.094554	2	6	88
-0.539444	-0.953014	0.698618	-0.086052	-0.622851	0.151184	-0.557761	0.174192	3	6	88
-7.483713	0.896475	0.736979	-0.030009	-0.642855	0.231924	0.321664	-0.098880	1	7	88
-2.356121	-0.576011	-1.118536	-0.015045	-0.564495	-0.130931	-0.200063	0.389815	2	7	88
1.420577	-1.363141	0.809276	0.010746	-0.070749	-0.000787	-0.649378	-0.347907	3	7	88
-6.297439	1.381762	0.711500	-0.032983	-0.336225	0.298991	0.354517	0.282128	1	8	88
-2.577514	0.175592	-1.167678	-0.012522	-0.669519	-0.015222	0.145837	0.023313	2	8	88
0.211701	-1.025066	0.814245	-0.026350	-0.480133	0.091171	-0.521901	-0.216535	3	8	88
-6.883008	-0.613243	0.645140	0.008624	-0.657267	0.260251	0.071322	-0.195615	1	1	89
-0.137892	-0.981857	-1.095185	0.016613	-0.131561	-0.074323	-0.434791	-0.876587	2	1	89
3.378988	-0.700687	1.001373	-0.156344	0.541951	0.129612	-0.053877	0.880071	3	1	89
-7.194597	0.002324	0.660290	-0.058428	-0.707200	0.196831	-0.138766	-0.528612	1	2	89
-1.100196	-0.899976	-1.105789	-0.050850	-0.355695	-0.158090	0.145863	0.605241	2	2	89
2.502819	-1.010019	0.879546	-0.043701	0.308089	0.038475	-0.258216	-0.300717	3	2	89
-6.028370	-0.697272	1.103872	-0.226549	-0.487126	0.137000	0.869118	-1.902906	1	3	89
-1.188776	-0.914061	-0.980300	0.064296	-0.265280	0.140916	-0.950921	0.227783	2	3	89
4.256531	-0.797111	0.682614	0.240644	0.480538	-0.240055	0.015697	-0.348758	3	3	89
-6.323224	0.018801	1.080106	0.063093	-0.536519	0.079212	-0.458806	0.196215	1	4	89
-2.117725	-0.882622	-0.921242	0.071596	-0.440725	0.172853	0.371534	-0.628304	2	4	89
3.289556	-1.062294	0.650871	0.012626	0.308659	0.165699	-0.339136	-0.411241	3	4	89
-7.540275	-0.730624	0.742148	0.012902	-0.657267	0.027768	-0.206257	0.179052	1	5	89
-0.269453	-1.234927	-1.271825	0.164107	-0.131561	-0.210162	-0.158377	0.850422	2	5	89
3.920938	-0.881295	0.988499	-0.133534	0.541951	-0.073956	-0.264683	0.303516	3	5	89
-7.901797	-0.003519	0.799820	-0.006111	-0.707200	0.129334	0.046495	0.117084	1	6	89
-1.455890	-1.088179	-1.213877	-0.017003	-0.355695	-0.079208	-0.332981	0.358550	2	6	89
2.810908	-1.279300	0.915086	0.045044	0.308089	0.068679	-0.281031	0.352496	3	6	89
-6.515496	-0.905383	1.366550	-0.482119	-0.487126	0.315868	-0.687553	-1.946101	1	7	89
-1.454056	-1.062235	-0.995386	0.023199	-0.265280	0.140258	0.512645	1.822774	2	7	89
4.737068	-0.912746	0.584971	0.474604	0.480538	0.040691	-0.337763	-0.433763	3	7	89
-6.859743	0.041222	1.254663	0.059785	-0.536519	0.181079	0.297812	1.198183	1	8	89
-2.558450	-1.045982	-0.990097	-0.005856	-0.440725	-0.194019	-0.444146	-1.345395	2	8	89
3.598215	-1.249497	0.627501	0.069882	0.308659	-0.164469	-0.102003	-0.375039	3	8	89
-7.249080	-0.670154	0.202313	0.017040	-0.696720	0.188532	-0.061817	0.517336	1	1	90
0.846529	-0.822577	-0.986077	-0.193060	0.003000	-0.132702	-0.426799	-0.191663	2	1	90
2.435593	-0.626853	0.994228	-0.084191	0.485981	0.207839	-0.081485	0.232640	3	1	90
-7.619797	-0.044670	0.258621	0.067571	-0.779585	0.139768	-0.028138	-0.374481	1	2	90
-0.005813	-0.826515	-1.129047	-0.096377	-0.228364	-0.170156	0.057568	0.260573	2	2	90
1.649578	-0.915643	0.879573	-0.123508	0.232004	0.155786	-0.156547	-0.274556	3	2	90
-6.883008	-0.613243	0.552006	0.078406	-0.657267	-0.178251	0.071322	-0.563298	1	3	90
-0.137892	-0.981857	-0.967676	-0.115607	-0.131561	-0.108327	-0.434791	0.146281	2	3	90
3.378988	-0.700687	0.875855	-0.052561	0.541951	-0.120029	-0.053877	-0.152045	3	3	90
-7.194597	0.002324	0.608348	0.018579	-0.707200	-0.015289	-0.138766	0.418156	1	4	90
-1.100196	-0.899976	-1.042896	-0.052784	-0.355695	-0.017509	0.145863	-0.203485	2	4	90
2.502819	-1.010019	0.814073	-0.061622	0.308089	-0.051752	-0.258216	0.205721	3	4	90
-7.945800	-0.827966	0.222731	0.040713	-0.696720	-0.069942	-0.197840	0.278093	1	5	90
0.849529	-1.069888	-1.096761	-0.224514	0.003000	-0.048406	-0.173318	-0.213175	2	5	90
2.921575	-0.832116	1.083328	-0.071113	0.485981	0.024094	-0.268412	0.233849	3	5	90
-8.399382	-0.068002	0.306516	0.068304	-0.779585	-0.011487	-0.004505	-0.113453	1	6	90
-0.234177	-1.044604	-1.256794	-0.089186	-0.228364	-0.091793	-0.370242	0.253223	2	6	90
1.881582	-1.191900	0.969874	-0.135542	0.232004	0.043823	-0.315226	0.015235	3	6	90
-7.540275	-0.730624	0.643011	0.125643	-0.657267	0.250265	-0.206257	-0.668232	1	7	90
-0.269453	-1.234927	-1.118061	-0.095011	-0.131561	-0.218047	-0.158377	0.241575	2	7	90
3.920938	-0.881295	0.883686	-0.008978	0.541951	0.119274	-0.264683	-0.257622	3	7	90
-7.901797	-0.003519	0.730708	0.035269	-0.707200	0.206854	0.046495	0.342064	1	8	90
-1.455890	-1.088179	-1.161827	0.001536	-0.355695	-0.216669	-0.332981	-0.402020	2	8	90
2.810908	-1.279300	0.863029	-0.030205	0.308089	0.107459	-0.281031	0.111979	3	8	90
-7.328970	-0.646167	-0.028626	-0.029636	-0.737968	0.069713	-0.204386	0.017028	1	1	91
1.725071	-0.654988	-0.846103	-0.177143	0.119978	-0.203447	-0.270523	-0.329265	2	1	91
1.513186	-0.529689	0.957714	-0.099247	0.330416	0.180024	-0.327090	0.108546	3	1	91
-7.735417	-0.126975	0.018907	0.112157	-0.811063	0.038288	0.084357	-0.065138	1	2	91
1.023856	-0.717443	-1.013653	-0.126598	-0.100800	-0.235664	0.003491	0.360193	2	2	91
0.845274	-0.776704	0.834258	-0.146330	0.124126	0.037807	0.035965	-0.005530	3	2	91
-7.249080	-0.670154	0.194599	0.003934	-0.696720	-0.095285	-0.061817	-0.051572	1	3	91
0.846529	-0.822577	-0.894181	-0.156905	0.003000	-0.077310	-0.426799	0.074805	2	3	91
2.435593	-0.626853	0.892585	-0.093287	0.485981	0.034211	-0.081485	0.093469	3	3	91
-7.619797	-0.044670	0.237939	0.061824	-0.779585	-0.049370	-0.028138	0.123071	1	4	91
-0.005813	-0.826515	-1.025799	-0.087095	-0.228364	-0.035706	0.057568	-0.176472	2	4	91
1.649578	-0.915643	0.786160	-0.121131	0.232004	0.046989	-0.156547	-0.067837	3	4	91
-8.066938	-0.795088	-0.011640	-0.059059	-0.737968	-0.000611	-0.107909	-0.001808	1	5	91
1.845049	-0.858420	-0.950170	-0.201152	0.119978	-0.033072	-0.161442	-0.024738	2	5	91
1.843602	-0.716825	1.128241	-0.097774	0.330416	0.127492	-0.118858	0.000516	3	5	91
-8.546479	-0.108434	0.000705	0.062732	-0.811063	-0.033574	0.021003	-0.167876	1	6	91
0.923056	-0.958407	-1.117754	-0.101985	-0.100800	0.093428	-0.424242	0.528064	2	6	91
0.969400	-0.983182	0.976594	-0.206307	0.124126	0.286214	-0.274739	0.473825	3	6	91
-7.945800	-0.827966	0.244082	0.018531	-0.696720	0.119502	-0.197840	-0.316044	1	7	91
0.849529	-1.069888	-1.035379	-0.187250	0.003000	-0.253482	-0.173318	0.256055	2	7	91
2.921575	-0.832116	1.021226	-0.110468	0.485981	0.166391	-0.268412	-0.320804	3	7	91
-8.399382	-0.068002	0.298256	0.040764	-0.779585	0.136369	-0.004505	0.180050	1	8	91
-0.234177	-1.044604	-1.160929	-0.049252	-0.228364	-0.214746	-0.370242	-0.204165	2	8	91
1.881582	-1.191900	0.874472	-0.174240	0.232004	0.123513	-0.315226	-0.013278	3	8	91
-7.222663	-0.633466	-0.224790	-0.007103	-0.714120	-0.053372	-0.148547	-0.500389	1	1	92
2.431786	-0.485043	-0.667048	-0.129829	0.295403	-0.116614	-0.217637	-0.126657	2	1	92
0.630685	-0.475215	0.894462	-0.018296	0.069616	0.297909	-0.528425	-0.319230	3	1	92
-7.684148	-0.247765	-0.215531	0.046933	-0.729878	-0.085596	0.255344	0.320320	1	2	92
1.865854	-0.666812	-0.759357	-0.031787	0.049929	-0.493587	0.134080	0.344174	2	2	92
0.067880	-0.603814	0.842367	-0.121202	-0.123488	-0.145732	0.163565	0.196715	3	2	92
-7.328970	-0.646167	-0.013510	-0.016586	-0.737968	-0.040697	-0.204386	0.159085	1	3	92
1.725071	-0.654988	-0.748256	-0.182251	0.119978	-0.049025	-0.270523	0.171283	2	3	92
1.513186	-0.529689	0.855912	-0.069597	0.330416	0.223804	-0.327090	0.363689	3	3	92
-7.735417	-0.126975	0.045314	0.106336	-0.811063	-0.066109	0.084357	0.017076	1	4	92
1.023856	-0.717443	-0.884124	-0.035099	-0.100800	0.017811	0.003491	-0.587739	2	4	92
0.845274	-0.776704	0.730494	-0.185570	0.124126	0.331587	0.035965	-0.331733	3	4	92
-7.936783	-0.739091	-0.284929	-0.059055	-0.714120	-0.050567	-0.083324	0.095044	1	5	92
2.727188	-0.695758	-0.813494	-0.124124	0.295403	-0.127453	-0.220395	0.339729	2	5	92
0.700300	-0.673980	1.170622	-0.012584	0.069616	0.289760	0.014581	-0.065811	3	5	92
-8.414026	-0.188188	-0.345747	-0.014310	-0.729878	-0.130504	-0.005636	-0.002706	1	6	92
1.915783	-0.938746	-0.875107	0.010084	0.049929	0.219846	-0.521692	1.321183	2	6	92
-0.055608	-0.757990	1.092685	-0.190243	-0.123488	0.521429	-0.220446	0.903006	3	6	92
-8.066938	-0.795088	-0.002998	-0.047351	-0.737968	0.034226	-0.107909	-0.192614	1	7	92
1.845049	-0.858420	-0.936080	-0.198145	0.119978	-0.287832	-0.161442	0.087932	2	7	92
1.843602	-0.716825	1.109677	-0.070430	0.330416	0.313452	-0.118858	-0.315148	3	7	92
-8.546479	-0.108434	0.025407	0.084677	-0.811063	-0.001377	0.021003	0.160203	1	8	92
0.923056	-0.958407	-1.071861	-0.015077	-0.100800	-0.468444	-0.424242	-0.518001	2	8	92
0.969400	-0.983182	0.955223	-0.251207	0.124126	0.084033	-0.274739	-0.515757	3	8	92
-6.902181	-0.599237	-0.429184	-0.107441	-0.612956	-0.198705	0.049325	-0.431030	1	1	93
2.996102	-0.387573	-0.480457	-0.057581	0.363409	-0.115449	-0.412823	0.027911	2	1	93
-0.181569	-0.549212	0.820264	0.082869	-0.163861	0.054471	-0.657459	-0.668835	3	1	93
-7.283429	-0.145453	-0.602845	-0.126820	-0.544658	-0.137500	0.154169	-0.165894	1	2	93
2.428469	-0.766864	-0.425315	0.091179	0.169602	-0.499885	0.396006	1.261578	2	2	93
-0.746265	-0.466134	0.785465	-0.209579	-0.385085	-0.171344	0.075163	0.818313	3	2	93
-7.222663	-0.633466	-0.215915	-0.016320	-0.714120	-0.058283	-0.148547	0.184114	1	3	93
2.431786	-0.485043	-0.617057	-0.122273	0.295403	-0.088318	-0.217637	0.182939	2	3	93
0.630685	-0.475215	0.810817	0.051988	0.069616	0.168145	-0.528425	0.306013	3	3	93
-7.684148	-0.247765	-0.214739	0.004870	-0.729878	-0.153228	0.255344	-0.730771	1	4	93
1.865854	-0.666812	-0.683382	0.043227	0.049929	0.328697	0.134080	-0.680739	2	4	93
0.067880	-0.603814	0.800813	-0.112402	-0.123488	0.481296	0.163565	-0.273277	3	4	93
-7.515138	-0.649707	-0.600254	-0.192888	-0.612956	-0.130555	-0.188291	0.032764	1	5	93
3.359511	-0.564820	-0.512574	-0.094164	0.363409	0.008861	-0.169510	0.020602	2	5	93
-0.345430	-0.778554	1.032012	0.101793	-0.163861	0.289596	0.105658	-0.474569	3	5	93
-7.828087	-0.024145	-0.865160	-0.155258	-0.544658	-0.293498	0.023134	-0.281457	1	6	93
2.598071	-0.985406	-0.530324	0.025859	0.169602	0.094251	-0.513262	1.659416	2	6	93
-1.131351	-0.618539	0.988260	-0.227150	-0.385085	0.385346	-0.101392	0.866498	3	6	93
-7.936783	-0.739091	-0.271291	-0.077145	-0.714120	-0.077798	-0.083324	-0.022518	1	7	93
2.727188	-0.695758	-0.720262	-0.135129	0.295403	-0.170150	-0.220395	-0.268841	2	7	93
0.700300	-0.673980	1.042141	0.086125	0.069616	0.256936	0.014581	-0.191808	3	7	93
-8.414026	-0.188188	-0.359437	-0.096050	-0.729878	-0.171230	-0.005636	-0.272289	1	8	93
1.915783	-0.938746	-0.822596	-0.005349	0.049929	-0.522668	-0.521692	-1.284110	2	8	93
-0.055608	-0.757990	1.085153	-0.085070	-0.123488	0.163099	-0.220446	-0.728984	3	8	93
-6.504875	-0.115791	-0.507743	-1.044086	-0.418456	-0.402987	-0.207454	-0.655047	1	1	94
3.189723	-0.274612	0.042391	-0.268013	0.361791	-0.545870	-0.584310	1.468922	2	1	94
-0.750058	-0.747376	0.536206	-0.141762	-0.265482	-0.147759	-0.027519	-1.984023	3	1	94
-6.528003	0.063517	-0.951518	-0.158115	-0.310750	-0.154310	0.565998	-1.126188	1	2	94
2.685131	-0.712503	-0.155186	-0.321087	0.200456	0.042724	0.296539	3.623952	2	2	94
-1.355887	-0.384176	0.352595	-0.187755	-0.378488	0.341201	-0.281041	-1.763935	3	2	94
-6.902181	-0.599237	-0.290722	-0.332070	-0.612956	-0.061656	0.049325	-0.408555	1	3	94
2.996102	-0.387573	-0.336721	-0.209779	0.363409	0.167419	-0.412823	1.632139	2	3	94
-0.181569	-0.549212	0.571216	0.369925	-0.163861	0.271349	-0.657459	-0.903079	3	3	94
-7.283429	-0.145453	-0.579692	-0.274287	-0.544658	-0.129414	0.154169	-0.497148	1	4	94
2.428469	-0.766864	-0.375891	-0.000857	0.169602	0.270259	0.396006	-0.968323	2	4	94
-0.746265	-0.466134	0.737704	-0.030541	-0.385085	0.182073	0.075163	-0.159674	3	4	94
-6.923331	-0.030154	-0.703570	-1.065370	-0.418456	-0.034876	0.252298	-2.086488	1	5	94
3.551514	-0.455407	0.021768	-0.606669	0.361791	0.233263	-0.041654	-3.845632	2	5	94
-1.015540	-0.885428	0.602459	-0.223218	-0.265482	0.144456	-0.263552	-0.575555	3	5	94
-6.838752	0.193886	-1.118627	-0.133456	-0.310750	-0.103818	-0.128363	0.769643	1	6	94
2.885587	-0.871370	-0.233003	-0.391630	0.200456	-0.206951	-0.258550	-0.042909	2	6	94
-1.734375	-0.466210	0.374478	-0.233848	-0.378488	-0.123610	-0.036924	-1.498423	3	6	94
-7.515138	-0.649707	-0.434831	-0.452991	-0.612956	-0.227909	-0.188291	-0.576173	1	7	94
3.359511	-0.564820	-0.367373	-0.210324	0.363409	-0.202719	-0.169510	-0.140221	2	7	94
-0.345430	-0.778554	0.729698	0.366921	-0.163861	0.168936	0.105658	1.367457	3	7	94
-7.828087	-0.024145	-0.792500	-0.283041	-0.544658	-0.321284	0.023134	0.069511	1	8	94
2.598071	-0.985406	-0.419870	-0.073581	0.169602	-0.245933	-0.513262	-1.964986	2	8	94
-1.131351	-0.618539	0.812080	-0.082122	-0.385085	0.157069	-0.101392	-0.557647	3	8	94
-5.834371	0.226538	-0.628427	-0.281501	-0.288477	-0.765670	-0.487519	-0.654111	1	1	95
3.151639	-0.238798	0.237547	-0.017273	0.657060	-0.242678	-0.340016	-1.081534	2	1	95
-0.531591	-0.747887	-0.237186	-0.309031	-0.311026	-0.286599	-0.309213	1.262527	3	1	95
-5.666682	0.161290	-0.758631	-0.190204	-0.162676	-1.075909	0.392644	3.510400	1	2	95
2.718254	-0.620908	0.070391	-0.385356	0.422228	0.128263	-0.068565	-0.530815	2	2	95
-1.191741	-0.511354	-0.462698	-0.048739	-0.638349	0.218202	-0.076239	1.893468	3	2	95
-6.504875	-0.115791	-0.660753	-0.735658	-0.418456	0.455287	-0.207454	1.117003	1	3	95
3.189723	-0.274612	-0.239725	-0.067618	0.361791	0.377071	-0.584310	2.641508	2	3	95
-0.750058	-0.747376	-0.188697	0.617375	-0.265482	0.350790	-0.027519	-3.431341	3	3	95
-6.528003	0.063517	-0.868787	-0.129318	-0.310750	0.726852	0.565998	-3.828704	1	4	95
2.685131	-0.712503	-0.156033	0.415049	0.200456	-0.260323	0.296539	-3.673609	2	4	95
-1.355887	-0.384176	0.270159	0.207566	-0.378488	-0.838264	-0.281041	3.193031	3	4	95
