171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	3	1	0	0	0.5	0	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6	1	0.5	0	0.5	0.25	0	0.5
171	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6	1	1	0	0.5	0.5	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	12	0	0.5	0	0	0.75	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	12	0	1	0	0	1	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	0	0.5	0.5	0	0.25	0.75	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	0	0.5	1	0	0.25	1	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6	1	0.5	0	0.5	0.75	0	0.5
171	6998	6663	12473	12390	6815	6884	12472	12419	6997	6682	12471	12387	6814	6904	12470	12420	6	1	1	0	0.5	1	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	0	0.5	0	0	0.75	0	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	0	0.5	0.5	0	0.75	0.25	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	0	0.5	1	0	0.75	0.5	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	3	1	0	0	1	0	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	3	1	0.5	0	1	0.25	0	0.5
171	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	6	1	1	0	1	0.5	0	0.5
171	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	0	0.5	0.5	0	0.75	0.75	0	0.5
171	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	0	0.5	1	0	0.75	1	0	0.5
171	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6	1	0.5	0	1	0.75	0	0.5
171	6663	12473	12390	9031	6884	12472	12419	8914	6682	12471	12387	9028	6904	12470	12420	8912	6	1	1	0	1	1	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	9	0	0	0	0	0	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	9	0	0.5	0	0	0.25	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	12	0	1	0	0	0.5	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	0	0.5	0	0	0.25	0	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	0	0.5	0.5	0	0.25	0.25	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	0	0.5	1	0	0.25	0.5	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	3	1	0	0	0.5	0	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6	1	0.5	0	0.5	0.25	0	0.5
172	6835	6890	12476	12417	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6	1	1	0	0.5	0.5	0	0.5
172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	12	0	0.5	0	0	0.75	0	0.5
172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	12	0	1	0	0	1	0	0.5
172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	0	0.5	0.5	0	0.25	0.75	0	0.5
