u	du_dxi1	du_dxi2	d2u_dxi1xi2	du_dxi3	d2u_dxi2dxi3	d2u_dxi1dxi3	d3u_dxi	Coord	Node	Element
-2.536568	0.605702	0.303209	0.066718	-0.002138	-0.114268	0.144699	0.002582	3	3	82
-1.938029	0.534391	0.552059	0.840987	0.160672	-0.123996	0.155126	0.048104	1	4	82
-1.938029	0.534391	0.552059	0.840987	0.160672	-0.123996	0.155126	0.048104	2	4	82
-1.938029	0.534391	0.552059	0.840987	0.160672	-0.123996	0.155126	0.048104	3	4	82
-2.734215	0.877634	0.208849	-0.749502	0.107917	-0.091069	0.146049	-0.011299	1	5	82
-2.734215	0.877634	0.208849	-0.749502	0.107917	-0.091069	0.146049	-0.011299	2	5	82
-2.734215	0.877634	0.208849	-0.749502	0.107917	-0.091069	0.146049	-0.011299	3	5	82
-2.075182	0.456872	0.042731	-0.035184	0.340560	-0.260512	0.341656	0.039297	1	6	82
-2.075182	0.456872	0.042731	-0.035184	0.340560	-0.260512	0.341656	0.039297	2	6	82
-2.075182	0.456872	0.042731	-0.035184	0.340560	-0.260512	0.341656	0.039297	3	6	82
-2.538705	0.747859	0.188445	0.060726	-0.002138	-0.114565	0.140253	-0.018518	1	7	82
-2.538705	0.747859	0.188445	0.060726	-0.002138	-0.114565	0.140253	-0.018518	2	7	82
-2.538705	0.747859	0.188445	0.060726	-0.002138	-0.114565	0.140253	-0.018518	3	7	82
-1.777358	0.684050	0.424904	0.895750	0.160672	-0.131382	0.145741	0.086579	1	8	82
-1.777358	0.684050	0.424904	0.895750	0.160672	-0.131382	0.145741	0.086579	2	8	82
-1.777358	0.684050	0.424904	0.895750	0.160672	-0.131382	0.145741	0.086579	3	8	82
-2.415743	0.389102	0.311300	1.169123	0.340560	-0.274475	0.123629	-0.087003	1	1	83
-2.415743	0.389102	0.311300	1.169123	0.340560	-0.274475	0.123629	-0.087003	2	1	83
-2.415743	0.389102	0.311300	1.169123	0.340560	-0.274475	0.123629	-0.087003	3	1	83
-2.204540	-0.108533	0.320710	0.190780	0.326165	-0.312186	-0.091925	-0.007472	1	2	83
-2.204540	-0.108533	0.320710	0.190780	0.326165	-0.312186	-0.091925	-0.007472	2	2	83
-2.204540	-0.108533	0.320710	0.190780	0.326165	-0.312186	-0.091925	-0.007472	3	2	83
-1.938029	0.327411	0.552059	-0.463800	0.160672	-0.123996	0.128634	-0.008698	1	3	83
-1.938029	0.327411	0.552059	-0.463800	0.160672	-0.123996	0.128634	-0.008698	2	3	83
-1.938029	0.327411	0.552059	-0.463800	0.160672	-0.123996	0.128634	-0.008698	3	3	83
-2.050900	-0.178418	0.048800	-0.068541	0.207951	0.048972	-0.073778	-0.161769	1	4	83
-2.050900	-0.178418	0.048800	-0.068541	0.207951	0.048972	-0.073778	-0.161769	2	4	83
-2.050900	-0.178418	0.048800	-0.068541	0.207951	0.048972	-0.073778	-0.161769	3	4	83
-2.075182	0.516471	0.042731	0.949327	0.340560	-0.260512	0.130340	-0.399688	1	5	83
-2.075182	0.516471	0.042731	0.949327	0.340560	-0.260512	0.130340	-0.399688	2	5	83
-2.075182	0.516471	0.042731	0.949327	0.340560	-0.260512	0.130340	-0.399688	3	5	83
-1.878376	-0.188530	-0.073744	0.126698	0.326165	-0.516200	-0.069364	-0.152195	1	6	83
-1.878376	-0.188530	-0.073744	0.126698	0.326165	-0.516200	-0.069364	-0.152195	2	6	83
-1.878376	-0.188530	-0.073744	0.126698	0.326165	-0.516200	-0.069364	-0.152195	3	6	83
-1.777358	0.454093	0.424904	-0.483666	0.160672	-0.131382	0.126210	-0.016345	1	7	83
-1.777358	0.454093	0.424904	-0.483666	0.160672	-0.131382	0.126210	-0.016345	2	7	83
-1.777358	0.454093	0.424904	-0.483666	0.160672	-0.131382	0.126210	-0.016345	3	7	83
-1.842949	-0.227270	0.067940	-0.115683	0.207952	-0.030274	-0.030713	0.005643	1	8	83
-1.842949	-0.227270	0.067940	-0.115683	0.207952	-0.030274	-0.030713	0.005643	2	8	83
-1.842949	-0.227270	0.067940	-0.115683	0.207952	-0.030274	-0.030713	0.005643	3	8	83
-2.204540	-0.107543	0.320710	-0.014682	0.326165	-0.312186	-0.100267	-0.082337	1	1	84
-2.204540	-0.107543	0.320710	-0.014682	0.326165	-0.312186	-0.100267	-0.082337	2	1	84
-2.204540	-0.107543	0.320710	-0.014682	0.326165	-0.312186	-0.100267	-0.082337	3	1	84
-2.649461	-0.646701	0.277265	-0.090524	0.210201	-0.328605	-0.193914	0.049574	1	2	84
-2.649461	-0.646701	0.277265	-0.090524	0.210201	-0.328605	-0.193914	0.049574	2	2	84
-2.649461	-0.646701	0.277265	-0.090524	0.210201	-0.328605	-0.193914	0.049574	3	2	84
-2.050900	-0.351641	0.048800	-0.337102	0.207951	0.048972	0.041644	0.300774	1	3	84
-2.050900	-0.351641	0.048800	-0.337102	0.207951	0.048972	0.041644	0.300774	2	3	84
-2.050900	-0.351641	0.048800	-0.337102	0.207951	0.048972	0.041644	0.300774	3	3	84
-2.543448	-0.693634	-0.009726	-0.019843	0.145127	0.173264	-0.156881	0.042704	1	4	84
-2.543448	-0.693634	-0.009726	-0.019843	0.145127	0.173264	-0.156881	0.042704	2	4	84
-2.543448	-0.693634	-0.009726	-0.019843	0.145127	0.173264	-0.156881	0.042704	3	4	84
-1.878376	-0.206574	-0.073744	-0.140327	0.326165	-0.516200	-0.098044	-0.190286	1	5	84
-1.878376	-0.206574	-0.073744	-0.140327	0.326165	-0.516200	-0.098044	-0.190286	2	5	84
-1.878376	-0.206574	-0.073744	-0.140327	0.326165	-0.516200	-0.098044	-0.190286	3	5	84
-2.439260	-0.837099	-0.155412	-0.071334	0.210201	-0.575132	-0.187457	0.046197	1	6	84
-2.439260	-0.837099	-0.155412	-0.071334	0.210201	-0.575132	-0.187457	0.046197	2	6	84
-2.439260	-0.837099	-0.155412	-0.071334	0.210201	-0.575132	-0.187457	0.046197	3	6	84
-1.842949	-0.311130	0.067940	-0.100202	0.207952	-0.030274	0.039149	0.146449	1	7	84
-1.842949	-0.311130	0.067940	-0.100202	0.207952	-0.030274	0.039149	0.146449	2	7	84
-1.842949	-0.311130	0.067940	-0.100202	0.207952	-0.030274	0.039149	0.146449	3	7	84
-2.398321	-0.851667	0.093027	-0.008952	0.145127	0.001556	-0.159185	0.006172	1	8	84
-2.398321	-0.851667	0.093027	-0.008952	0.145127	0.001556	-0.159185	0.006172	2	8	84
-2.398321	-0.851667	0.093027	-0.008952	0.145127	0.001556	-0.159185	0.006172	3	8	84
-2.649461	-0.938495	0.277265	0.114079	0.210201	-0.328605	-0.150820	0.249435	1	1	85
-2.649461	-0.938495	0.277265	0.114079	0.210201	-0.328605	-0.150820	0.249435	2	1	85
-2.649461	-0.938495	0.277265	0.114079	0.210201	-0.328605	-0.150820	0.249435	3	1	85
-3.624605	-0.981502	0.492699	0.088471	0.037921	-0.109089	-0.137264	0.091648	1	2	85
-3.624605	-0.981502	0.492699	0.088471	0.037921	-0.109089	-0.137264	0.091648	2	2	85
-3.624605	-0.981502	0.492699	0.088471	0.037921	-0.109089	-0.137264	0.091648	3	2	85
-2.543448	-0.724869	-0.009726	0.219448	0.145127	0.173264	-0.227174	-0.163387	1	3	85
-2.543448	-0.724869	-0.009726	0.219448	0.145127	0.173264	-0.227174	-0.163387	2	3	85
-2.543448	-0.724869	-0.009726	0.219448	0.145127	0.173264	-0.227174	-0.163387	3	3	85
-3.192037	-0.486462	0.371688	0.546382	-0.099917	-0.143669	-0.231744	-0.362758	1	4	85
-3.192037	-0.486462	0.371688	0.546382	-0.099917	-0.143669	-0.231744	-0.362758	2	4	85
-3.192037	-0.486462	0.371688	0.546382	-0.099917	-0.143669	-0.231744	-0.362758	3	4	85
-2.439260	-1.094237	-0.155412	0.378801	0.210201	-0.575132	-0.160492	0.350543	1	5	85
-2.439260	-1.094237	-0.155412	0.378801	0.210201	-0.575132	-0.160492	0.350543	2	5	85
-2.439260	-1.094237	-0.155412	0.378801	0.210201	-0.575132	-0.160492	0.350543	3	5	85
-3.586684	-1.107911	0.373741	0.413637	0.037921	-0.136787	-0.118102	0.848097	1	6	85
-3.586684	-1.107911	0.373741	0.413637	0.037921	-0.136787	-0.118102	0.848097	2	6	85
-3.586684	-1.107911	0.373741	0.413637	0.037921	-0.136787	-0.118102	0.848097	3	6	85
-2.398321	-0.956249	0.093027	0.057985	0.145127	0.001556	-0.234620	-0.058779	1	7	85
-2.398321	-0.956249	0.093027	0.057985	0.145127	0.001556	-0.234620	-0.058779	2	7	85
-2.398321	-0.956249	0.093027	0.057985	0.145127	0.001556	-0.234620	-0.058779	3	7	85
-3.291953	-0.718814	0.233377	0.194280	-0.099917	-0.131144	-0.232549	-0.258220	1	8	85
-3.291953	-0.718814	0.233377	0.194280	-0.099917	-0.131144	-0.232549	-0.258220	2	8	85
-3.291953	-0.718814	0.233377	0.194280	-0.099917	-0.131144	-0.232549	-0.258220	3	8	85
-5.967652	0.609274	1.239260	-0.165916	-0.439093	0.164726	0.163396	-0.052308	1	1	86
-5.967652	0.609274	1.239260	-0.165916	-0.439093	0.164726	0.163396	-0.052308	2	1	86
-5.967652	0.609274	1.239260	-0.165916	-0.439093	0.164726	0.163396	-0.052308	3	1	86
-5.158230	0.965177	1.016700	-0.199368	-0.214942	0.050119	0.271923	-0.161541	1	2	86
-5.158230	0.965177	1.016700	-0.199368	-0.214942	0.050119	0.271923	-0.161541	2	2	86
-5.158230	0.965177	1.016700	-0.199368	-0.214942	0.050119	0.271923	-0.161541	3	2	86
-4.575778	0.385208	1.449502	-0.257547	-0.280803	0.158031	0.121316	-0.048469	1	3	86
-4.575778	0.385208	1.449502	-0.257547	-0.280803	0.158031	0.121316	-0.048469	2	3	86
-4.575778	0.385208	1.449502	-0.257547	-0.280803	0.158031	0.121316	-0.048469	3	3	86
-4.082070	0.614259	1.090713	-0.422986	-0.173670	0.037359	0.098845	-0.191531	1	4	86
-4.082070	0.614259	1.090713	-0.422986	-0.173670	0.037359	0.098845	-0.191531	2	4	86
-4.082070	0.614259	1.090713	-0.422986	-0.173670	0.037359	0.098845	-0.191531	3	4	86
-6.406745	0.772364	1.402776	-0.214282	-0.439093	0.162511	0.162841	-0.045187	1	5	86
-6.406745	0.772364	1.402776	-0.214282	-0.439093	0.162511	0.162841	-0.045187	2	5	86
-6.406745	0.772364	1.402776	-0.214282	-0.439093	0.162511	0.162841	-0.045187	3	5	86
-5.373172	1.237666	1.067778	-0.355991	-0.214942	0.052368	0.272939	-0.152086	1	6	86
-5.373172	1.237666	1.067778	-0.355991	-0.214942	0.052368	0.272939	-0.152086	2	6	86
-5.373172	1.237666	1.067778	-0.355991	-0.214942	0.052368	0.272939	-0.152086	3	6	86
-4.856581	0.513547	1.607504	-0.286726	-0.280803	0.157937	0.132743	-0.018348	1	7	86
-4.856581	0.513547	1.607504	-0.286726	-0.280803	0.157937	0.132743	-0.018348	2	7	86
-4.856581	0.513547	1.607504	-0.286726	-0.280803	0.157937	0.132743	-0.018348	3	7	86
-4.255740	0.726699	1.126805	-0.582236	-0.173670	0.034682	0.123962	-0.130916	1	8	86
-4.255740	0.726699	1.126805	-0.582236	-0.173670	0.034682	0.123962	-0.130916	2	8	86
-4.255740	0.726699	1.126805	-0.582236	-0.173670	0.034682	0.123962	-0.130916	3	8	86
-6.840858	0.675440	0.638841	-0.022878	-0.642855	0.176493	0.200165	-0.009350	1	1	87
-6.840858	0.675440	0.638841	-0.022878	-0.642855	0.176493	0.200165	-0.009350	2	1	87
-6.840858	0.675440	0.638841	-0.022878	-0.642855	0.176493	0.200165	-0.009350	3	1	87
-5.961214	0.983055	0.643954	0.073338	-0.336225	0.122546	0.407746	-0.096835	1	2	87
-5.961214	0.983055	0.643954	0.073338	-0.336225	0.122546	0.407746	-0.096835	2	2	87
-5.961214	0.983055	0.643954	0.073338	-0.336225	0.122546	0.407746	-0.096835	3	2	87
-5.967652	0.609274	1.147904	-0.118059	-0.439093	0.200329	0.163396	-0.025764	1	3	87
-5.967652	0.609274	1.147904	-0.118059	-0.439093	0.200329	0.163396	-0.025764	2	3	87
-5.967652	0.609274	1.147904	-0.118059	-0.439093	0.200329	0.163396	-0.025764	3	3	87
-5.158230	0.965177	0.981578	-0.165314	-0.214942	0.109236	0.271923	-0.165813	1	4	87
-5.158230	0.965177	0.981578	-0.165314	-0.214942	0.109236	0.271923	-0.165813	2	4	87
-5.158230	0.965177	0.981578	-0.165314	-0.214942	0.109236	0.271923	-0.165813	3	4	87
-7.483713	0.876108	0.817796	-0.037285	-0.642855	0.181030	0.200975	-0.018334	1	5	87
-7.483713	0.876108	0.817796	-0.037285	-0.642855	0.181030	0.200975	-0.018334	2	5	87
-7.483713	0.876108	0.817796	-0.037285	-0.642855	0.181030	0.200975	-0.018334	3	5	87
-6.297439	1.393144	0.767307	-0.028899	-0.336225	0.123922	0.411558	-0.105573	1	6	87
-6.297439	1.393144	0.767307	-0.028899	-0.336225	0.123922	0.411558	-0.105573	2	6	87
-6.297439	1.393144	0.767307	-0.028899	-0.336225	0.123922	0.411558	-0.105573	3	6	87
-6.406745	0.772364	1.350000	-0.142809	-0.439093	0.203694	0.162841	-0.024151	1	7	87
-6.406745	0.772364	1.350000	-0.142809	-0.439093	0.203694	0.162841	-0.024151	2	7	87
-6.406745	0.772364	1.350000	-0.142809	-0.439093	0.203694	0.162841	-0.024151	3	7	87
-5.373172	1.237666	1.092450	-0.331936	-0.214942	0.112131	0.272939	-0.167466	1	8	87
-5.373172	1.237666	1.092450	-0.331936	-0.214942	0.112131	0.272939	-0.167466	2	8	87
-5.373172	1.237666	1.092450	-0.331936	-0.214942	0.112131	0.272939	-0.167466	3	8	87
-7.300869	0.643357	0.326985	0.094003	-0.712878	0.018307	0.185973	0.018033	1	1	88
-7.300869	0.643357	0.326985	0.094003	-0.712878	0.018307	0.185973	0.018033	2	1	88
-7.300869	0.643357	0.326985	0.094003	-0.712878	0.018307	0.185973	0.018033	3	1	88
-6.484756	0.882873	0.451538	0.141582	-0.403406	0.039668	0.449550	-0.005132	1	2	88
-6.484756	0.882873	0.451538	0.141582	-0.403406	0.039668	0.449550	-0.005132	2	2	88
-6.484756	0.882873	0.451538	0.141582	-0.403406	0.039668	0.449550	-0.005132	3	2	88
-6.840858	0.675440	0.607907	-0.011884	-0.642855	0.123346	0.200165	-0.018156	1	3	88
-6.840858	0.675440	0.607907	-0.011884	-0.642855	0.123346	0.200165	-0.018156	2	3	88
-6.840858	0.675440	0.607907	-0.011884	-0.642855	0.123346	0.200165	-0.018156	3	3	88
-5.961214	0.983055	0.620250	0.064683	-0.336225	0.087762	0.407746	-0.088039	1	4	88
-5.961214	0.983055	0.620250	0.064683	-0.336225	0.087762	0.407746	-0.088039	2	4	88
-5.961214	0.983055	0.620250	0.064683	-0.336225	0.087762	0.407746	-0.088039	3	4	88
-8.013748	0.834731	0.345264	0.107382	-0.712878	0.018281	0.194916	0.010728	1	5	88
-8.013748	0.834731	0.345264	0.107382	-0.712878	0.018281	0.194916	0.010728	2	5	88
-8.013748	0.834731	0.345264	0.107382	-0.712878	0.018281	0.194916	0.010728	3	5	88
-6.888162	1.341207	0.492784	0.132266	-0.403406	0.042767	0.463067	-0.010779	1	6	88
-6.888162	1.341207	0.492784	0.132266	-0.403406	0.042767	0.463067	-0.010779	2	6	88
-6.888162	1.341207	0.492784	0.132266	-0.403406	0.042767	0.463067	-0.010779	3	6	88
-7.483713	0.876108	0.727926	-0.035073	-0.642855	0.116925	0.200975	-0.026907	1	7	88
-7.483713	0.876108	0.727926	-0.035073	-0.642855	0.116925	0.200975	-0.026907	2	7	88
-7.483713	0.876108	0.727926	-0.035073	-0.642855	0.116925	0.200975	-0.026907	3	7	88
-6.297439	1.393144	0.704630	-0.025520	-0.336225	0.081315	0.411558	-0.090507	1	8	88
-6.297439	1.393144	0.704630	-0.025520	-0.336225	0.081315	0.411558	-0.090507	2	8	88
-6.297439	1.393144	0.704630	-0.025520	-0.336225	0.081315	0.411558	-0.090507	3	8	88
-6.883008	-0.650836	0.599618	0.068994	-0.657267	0.077696	-0.119389	0.014009	1	1	89
-6.883008	-0.650836	0.599618	0.068994	-0.657267	0.077696	-0.119389	0.014009	2	1	89
-6.883008	-0.650836	0.599618	0.068994	-0.657267	0.077696	-0.119389	0.014009	3	1	89
-7.194597	0.020524	0.642804	0.005629	-0.707200	0.131450	-0.016397	0.082105	1	2	89
-7.194597	0.020524	0.642804	0.005629	-0.707200	0.131450	-0.016397	0.082105	2	2	89
-7.194597	0.020524	0.642804	0.005629	-0.707200	0.131450	-0.016397	0.082105	3	2	89
-6.028370	-0.676421	1.119969	0.012046	-0.487126	0.274934	-0.224588	-0.310041	1	3	89
-6.028370	-0.676421	1.119969	0.012046	-0.487126	0.274934	-0.224588	-0.310041	2	3	89
-6.028370	-0.676421	1.119969	0.012046	-0.487126	0.274934	-0.224588	-0.310041	3	3	89
-6.323224	0.052160	1.117379	0.134270	-0.536519	0.175180	0.047841	0.019319	1	4	89
-6.323224	0.052160	1.117379	0.134270	-0.536519	0.175180	0.047841	0.019319	2	4	89
-6.323224	0.052160	1.117379	0.134270	-0.536519	0.175180	0.047841	0.019319	3	4	89
-7.540275	-0.767811	0.678593	0.080444	-0.657267	0.080197	-0.114991	0.009836	1	5	89
-7.540275	-0.767811	0.678593	0.080444	-0.657267	0.080197	-0.114991	0.009836	2	5	89
-7.540275	-0.767811	0.678593	0.080444	-0.657267	0.080197	-0.114991	0.009836	3	5	89
-7.901797	0.004455	0.774991	0.085811	-0.707200	0.132962	-0.015783	0.078806	1	6	89
-7.901797	0.004455	0.774991	0.085811	-0.707200	0.132962	-0.015783	0.078806	2	6	89
-7.901797	0.004455	0.774991	0.085811	-0.707200	0.132962	-0.015783	0.078806	3	6	89
-6.515496	-0.901902	1.388653	-0.261272	-0.487126	0.262968	-0.226193	-0.239862	1	7	89
-6.515496	-0.901902	1.388653	-0.261272	-0.487126	0.262968	-0.226193	-0.239862	2	7	89
-6.515496	-0.901902	1.388653	-0.261272	-0.487126	0.262968	-0.226193	-0.239862	3	7	89
-6.859743	0.097918	1.293376	0.161825	-0.536519	0.176699	0.044025	0.035488	1	8	89
-6.859743	0.097918	1.293376	0.161825	-0.536519	0.176699	0.044025	0.035488	2	8	89
-6.859743	0.097918	1.293376	0.161825	-0.536519	0.176699	0.044025	0.035488	3	8	89
-7.249080	-0.715540	0.209931	-0.000958	-0.696720	0.034424	-0.158613	0.016690	1	1	90
-7.249080	-0.715540	0.209931	-0.000958	-0.696720	0.034424	-0.158613	0.016690	2	1	90
-7.249080	-0.715540	0.209931	-0.000958	-0.696720	0.034424	-0.158613	0.016690	3	1	90
-7.619797	-0.015868	0.252362	0.062929	-0.779585	0.049108	-0.033482	-0.023866	1	2	90
-7.619797	-0.015868	0.252362	0.062929	-0.779585	0.049108	-0.033482	-0.023866	2	2	90
-7.619797	-0.015868	0.252362	0.062929	-0.779585	0.049108	-0.033482	-0.023866	3	2	90
-6.883008	-0.650836	0.528717	0.108166	-0.657267	0.074370	-0.119389	0.069341	1	3	90
-6.883008	-0.650836	0.528717	0.108166	-0.657267	0.074370	-0.119389	0.069341	2	3	90
-6.883008	-0.650836	0.528717	0.108166	-0.657267	0.074370	-0.119389	0.069341	3	3	90
-7.194597	0.020524	0.601421	0.019370	-0.707200	0.126235	-0.016397	0.038753	1	4	90
-7.194597	0.020524	0.601421	0.019370	-0.707200	0.126235	-0.016397	0.038753	2	4	90
-7.194597	0.020524	0.601421	0.019370	-0.707200	0.126235	-0.016397	0.038753	3	4	90
-7.945800	-0.870659	0.244484	0.016116	-0.696720	0.034665	-0.152339	0.017376	1	5	90
-7.945800	-0.870659	0.244484	0.016116	-0.696720	0.034665	-0.152339	0.017376	2	5	90
-7.945800	-0.870659	0.244484	0.016116	-0.696720	0.034665	-0.152339	0.017376	3	5	90
-8.399382	-0.048379	0.301460	0.040702	-0.779585	0.049086	-0.031723	-0.020961	1	6	90
-8.399382	-0.048379	0.301460	0.040702	-0.779585	0.049086	-0.031723	-0.020961	2	6	90
-8.399382	-0.048379	0.301460	0.040702	-0.779585	0.049086	-0.031723	-0.020961	3	6	90
-7.540275	-0.767811	0.602245	0.176565	-0.657267	0.072741	-0.114991	0.067786	1	7	90
-7.540275	-0.767811	0.602245	0.176565	-0.657267	0.072741	-0.114991	0.067786	2	7	90
-7.540275	-0.767811	0.602245	0.176565	-0.657267	0.072741	-0.114991	0.067786	3	7	90
-7.901797	0.004455	0.727564	0.055443	-0.707200	0.126037	-0.015783	0.033788	1	8	90
-7.901797	0.004455	0.727564	0.055443	-0.707200	0.126037	-0.015783	0.033788	2	8	90
-7.901797	0.004455	0.727564	0.055443	-0.707200	0.126037	-0.015783	0.033788	3	8	90
-7.328970	-0.674848	-0.018361	-0.039493	-0.737968	0.020181	-0.151253	-0.023414	1	1	91
-7.328970	-0.674848	-0.018361	-0.039493	-0.737968	0.020181	-0.151253	-0.023414	2	1	91
-7.328970	-0.674848	-0.018361	-0.039493	-0.737968	0.020181	-0.151253	-0.023414	3	1	91
-7.735417	-0.101398	0.036022	0.117322	-0.811063	-0.016459	0.021194	-0.067070	1	2	91
-7.735417	-0.101398	0.036022	0.117322	-0.811063	-0.016459	0.021194	-0.067070	2	2	91
-7.735417	-0.101398	0.036022	0.117322	-0.811063	-0.016459	0.021194	-0.067070	3	2	91
-7.249080	-0.715540	0.190199	-0.006950	-0.696720	0.045246	-0.158613	0.010269	1	3	91
-7.249080	-0.715540	0.190199	-0.006950	-0.696720	0.045246	-0.158613	0.010269	2	3	91
-7.249080	-0.715540	0.190199	-0.006950	-0.696720	0.045246	-0.158613	0.010269	3	3	91
-7.619797	-0.015868	0.227514	0.055738	-0.779585	0.052081	-0.033482	-0.030754	1	4	91
-7.619797	-0.015868	0.227514	0.055738	-0.779585	0.052081	-0.033482	-0.030754	2	4	91
-7.619797	-0.015868	0.227514	0.055738	-0.779585	0.052081	-0.033482	-0.030754	3	4	91
-8.066938	-0.824179	0.000015	-0.060614	-0.737968	0.016858	-0.147765	-0.019325	1	5	91
-8.066938	-0.824179	0.000015	-0.060614	-0.737968	0.016858	-0.147765	-0.019325	2	5	91
-8.066938	-0.824179	0.000015	-0.060614	-0.737968	0.016858	-0.147765	-0.019325	3	5	91
-8.546479	-0.081772	0.019501	0.055320	-0.811063	-0.016577	0.018434	-0.057736	1	6	91
-8.546479	-0.081772	0.019501	0.055320	-0.811063	-0.016577	0.018434	-0.057736	2	6	91
-8.546479	-0.081772	0.019501	0.055320	-0.811063	-0.016577	0.018434	-0.057736	3	6	91
-7.945800	-0.870659	0.236413	0.004120	-0.696720	0.047100	-0.152339	0.011665	1	7	91
-7.945800	-0.870659	0.236413	0.004120	-0.696720	0.047100	-0.152339	0.011665	2	7	91
-7.945800	-0.870659	0.236413	0.004120	-0.696720	0.047100	-0.152339	0.011665	3	7	91
-8.399382	-0.048379	0.280312	0.025931	-0.779585	0.053433	-0.031723	-0.029117	1	8	91
-8.399382	-0.048379	0.280312	0.025931	-0.779585	0.053433	-0.031723	-0.029117	2	8	91
-8.399382	-0.048379	0.280312	0.025931	-0.779585	0.053433	-0.031723	-0.029117	3	8	91
-7.222663	-0.666874	-0.225625	0.009818	-0.714120	-0.053980	-0.119499	-0.034062	1	1	92
-7.222663	-0.666874	-0.225625	0.009818	-0.714120	-0.053980	-0.119499	-0.034062	2	1	92
-7.222663	-0.666874	-0.225625	0.009818	-0.714120	-0.053980	-0.119499	-0.034062	3	1	92
-7.684148	-0.196284	-0.207990	0.019543	-0.729878	-0.132873	0.080686	-0.084509	1	2	92
-7.684148	-0.196284	-0.207990	0.019543	-0.729878	-0.132873	0.080686	-0.084509	2	2	92
-7.684148	-0.196284	-0.207990	0.019543	-0.729878	-0.132873	0.080686	-0.084509	3	2	92
-7.328970	-0.674848	-0.013521	-0.032199	-0.737968	0.013317	-0.151253	-0.022199	1	3	92
-7.328970	-0.674848	-0.013521	-0.032199	-0.737968	0.013317	-0.151253	-0.022199	2	3	92
-7.328970	-0.674848	-0.013521	-0.032199	-0.737968	0.013317	-0.151253	-0.022199	3	3	92
-7.735417	-0.101398	0.036311	0.098213	-0.811063	-0.009517	0.021194	-0.037541	1	4	92
-7.735417	-0.101398	0.036311	0.098213	-0.811063	-0.009517	0.021194	-0.037541	2	4	92
-7.735417	-0.101398	0.036311	0.098213	-0.811063	-0.009517	0.021194	-0.037541	3	4	92
-7.936783	-0.784348	-0.279483	-0.026895	-0.714120	-0.053761	-0.115297	-0.040124	1	5	92
-7.936783	-0.784348	-0.279483	-0.026895	-0.714120	-0.053761	-0.115297	-0.040124	2	5	92
-7.936783	-0.784348	-0.279483	-0.026895	-0.714120	-0.053761	-0.115297	-0.040124	3	5	92
-8.414026	-0.121304	-0.334797	-0.040451	-0.729878	-0.122127	0.070349	-0.042012	1	6	92
-8.414026	-0.121304	-0.334797	-0.040451	-0.729878	-0.122127	0.070349	-0.042012	2	6	92
-8.414026	-0.121304	-0.334797	-0.040451	-0.729878	-0.122127	0.070349	-0.042012	3	6	92
-8.066938	-0.824179	0.000158	-0.054705	-0.737968	0.013968	-0.147765	-0.022755	1	7	92
-8.066938	-0.824179	0.000158	-0.054705	-0.737968	0.013968	-0.147765	-0.022755	2	7	92
-8.066938	-0.824179	0.000158	-0.054705	-0.737968	0.013968	-0.147765	-0.022755	3	7	92
-8.546479	-0.081772	0.024268	0.058488	-0.811063	-0.014349	0.018434	-0.042468	1	8	92
-8.546479	-0.081772	0.024268	0.058488	-0.811063	-0.014349	0.018434	-0.042468	2	8	92
-8.546479	-0.081772	0.024268	0.058488	-0.811063	-0.014349	0.018434	-0.042468	3	8	92
-6.902181	-0.650572	-0.432520	-0.046214	-0.612956	-0.201158	-0.066355	-0.108377	1	1	93
-6.902181	-0.650572	-0.432520	-0.046214	-0.612956	-0.201158	-0.066355	-0.108377	2	1	93
-6.902181	-0.650572	-0.432520	-0.046214	-0.612956	-0.201158	-0.066355	-0.108377	3	1	93
-7.283429	-0.112888	-0.602562	-0.104593	-0.544658	-0.286097	0.149306	-0.042554	1	2	93
-7.283429	-0.112888	-0.602562	-0.104593	-0.544658	-0.286097	0.149306	-0.042554	2	2	93
-7.283429	-0.112888	-0.602562	-0.104593	-0.544658	-0.286097	0.149306	-0.042554	3	2	93
-7.222663	-0.666874	-0.210098	-0.005095	-0.714120	-0.043881	-0.119499	-0.036819	1	3	93
-7.222663	-0.666874	-0.210098	-0.005095	-0.714120	-0.043881	-0.119499	-0.036819	2	3	93
-7.222663	-0.666874	-0.210098	-0.005095	-0.714120	-0.043881	-0.119499	-0.036819	3	3	93
-7.684148	-0.196284	-0.197473	0.024024	-0.729878	-0.137465	0.080686	-0.104850	1	4	93
-7.684148	-0.196284	-0.197473	0.024024	-0.729878	-0.137465	0.080686	-0.104850	2	4	93
-7.684148	-0.196284	-0.197473	0.024024	-0.729878	-0.137465	0.080686	-0.104850	3	4	93
-7.515138	-0.711592	-0.633181	-0.158279	-0.612956	-0.200048	-0.055427	-0.114229	1	5	93
-7.515138	-0.711592	-0.633181	-0.158279	-0.612956	-0.200048	-0.055427	-0.114229	2	5	93
-7.515138	-0.711592	-0.633181	-0.158279	-0.612956	-0.200048	-0.055427	-0.114229	3	5	93
-7.828087	0.018258	-0.893130	-0.143741	-0.544658	-0.293870	0.117835	-0.034244	1	6	93
-7.828087	0.018258	-0.893130	-0.143741	-0.544658	-0.293870	0.117835	-0.034244	2	6	93
-7.828087	0.018258	-0.893130	-0.143741	-0.544658	-0.293870	0.117835	-0.034244	3	6	93
-7.936783	-0.784348	-0.254795	-0.045719	-0.714120	-0.045291	-0.115297	-0.044648	1	7	93
